Time,Front Right,Front Left,Rear Right,Rear Left
1696179794.4728715,2.269726276397705,3.6076319217681885,2.875345468521118,3.728139638900757
1696179794.5074246,2.26956844329834,3.6081056594848633,2.8750295639038086,3.7277448177337646
1696179794.5408702,2.26956844329834,3.6073949337005615,2.875187397003174,3.7277448177337646
1696179794.5742302,2.2694895267486572,3.6077897548675537,2.8747925758361816,3.7282187938690186
1696179794.61157,2.2694895267486572,3.6083426475524902,2.875187397003174,3.7284555435180664
1696179794.6436827,2.26956844329834,3.608421564102173,2.875108480453491,3.728297710418701
1696179794.67632,2.26956844329834,3.609290361404419,2.875108480453491,3.728376626968384
1696179794.710546,2.269726276397705,3.6085004806518555,2.875424385070801,3.7282187938690186
1696179794.7481863,2.2696473598480225,3.609053373336792,2.8755033016204834,3.728297710418701
1696179794.7854033,2.26956844329834,3.608184814453125,2.875187397003174,3.7282187938690186
1696179794.8226154,2.2696473598480225,3.6082637310028076,2.8752665519714355,3.728297710418701
1696179794.8584886,2.26956844329834,3.607553005218506,2.875187397003174,3.727902889251709
1696179794.8933194,2.2696473598480225,3.6080267429351807,2.8750295639038086,3.7275869846343994
1696179794.9272714,2.2696473598480225,3.6081056594848633,2.875345468521118,3.7275869846343994
1696179794.965372,2.2694106101989746,3.6080267429351807,2.875345468521118,3.728534698486328
1696179794.9976351,2.269726276397705,3.6076319217681885,2.8752665519714355,3.727902889251709
1696179795.0322402,2.2694895267486572,3.608421564102173,2.875108480453491,3.728534698486328
1696179795.070172,2.26956844329834,3.608579635620117,2.875108480453491,3.7282187938690186
1696179795.1079915,2.2696473598480225,3.610158920288086,2.875108480453491,3.7275869846343994
1696179795.1453524,2.2696473598480225,3.609527111053467,2.875345468521118,3.728297710418701
1696179795.181095,2.2694895267486572,3.6106326580047607,2.875424385070801,3.727902889251709
1696179795.2151096,2.26956844329834,3.6113433837890625,2.8752665519714355,3.728534698486328
1696179795.249061,2.26956844329834,3.6108696460723877,2.875108480453491,3.728534698486328
1696179795.2832355,2.26956844329834,3.610553741455078,2.8752665519714355,3.7286136150360107
1696179795.3224628,2.2694895267486572,3.6109485626220703,2.8750295639038086,3.727902889251709
1696179795.3538525,2.2694895267486572,3.6106326580047607,2.875187397003174,3.7284555435180664
1696179795.3887415,2.269726276397705,3.6115803718566895,2.875187397003174,3.7279818058013916
1696179795.427054,2.26956844329834,3.6113433837890625,2.875108480453491,3.728297710418701
1696179795.4654648,2.2694895267486572,3.611738443374634,2.8750295639038086,3.728139638900757
1696179795.5018268,2.26956844329834,3.612607002258301,2.874950647354126,3.7277448177337646
1696179795.5365882,2.26956844329834,3.6131598949432373,2.875108480453491,3.728376626968384
1696179795.5706177,2.26956844329834,3.612528085708618,2.875345468521118,3.728297710418701
1696179795.6049469,2.2692525386810303,3.6128439903259277,2.875187397003174,3.7282187938690186
1696179795.63858,2.26956844329834,3.6126859188079834,2.8747925758361816,3.7288506031036377
1696179795.6801808,2.2694106101989746,3.6134755611419678,2.875187397003174,3.7279818058013916
1696179795.711172,2.269726276397705,3.614739179611206,2.875108480453491,3.728534698486328
1696179795.7437081,2.26956844329834,3.615370988845825,2.875108480453491,3.727428913116455
1696179795.7821646,2.26956844329834,3.6150550842285156,2.875187397003174,3.7288506031036377
1696179795.8199003,2.26956844329834,3.6144232749938965,2.875187397003174,3.7286136150360107
1696179795.8567615,2.269726276397705,3.6144232749938965,2.8752665519714355,3.7284555435180664
1696179795.893439,2.26956844329834,3.6155288219451904,2.875108480453491,3.7277448177337646
1696179795.928538,2.269726276397705,3.616239547729492,2.875345468521118,3.728534698486328
1696179795.9625237,2.2696473598480225,3.6156868934631348,2.875345468521118,3.728297710418701
1696179795.9957612,2.2694895267486572,3.617187261581421,2.874950647354126,3.7284555435180664
1696179796.0343406,2.26956844329834,3.6161606311798096,2.875187397003174,3.7288506031036377
1696179796.066548,2.2694895267486572,3.616318702697754,2.874950647354126,3.7284555435180664
1696179796.102418,2.2696473598480225,3.6160027980804443,2.8752665519714355,3.728534698486328
1696179796.14065,2.2696473598480225,3.6166343688964844,2.875187397003174,3.728376626968384
1696179796.1782203,2.26956844329834,3.616950273513794,2.8752665519714355,3.728139638900757
1696179796.2147226,2.2696473598480225,3.617187261581421,2.875108480453491,3.7277448177337646
1696179796.2495923,2.2694106101989746,3.6171083450317383,2.8750295639038086,3.7282187938690186
1696179796.2840729,2.2694106101989746,3.6167924404144287,2.875108480453491,3.727902889251709
1696179796.317479,2.2694895267486572,3.6170294284820557,2.8752665519714355,3.7282187938690186
1696179796.3509898,2.2696473598480225,3.6163976192474365,2.8752665519714355,3.728534698486328
1696179796.390346,2.2694895267486572,3.6160027980804443,2.8748714923858643,3.728060722351074
1696179796.422445,2.2696473598480225,3.6165554523468018,2.8752665519714355,3.727428913116455
1696179796.4552436,2.269726276397705,3.6160027980804443,2.875424385070801,3.7284555435180664
1696179796.495269,2.269331455230713,3.615212917327881,2.875345468521118,3.728060722351074
1696179796.5333116,2.269726276397705,3.6148972511291504,2.875424385070801,3.727902889251709
1696179796.5701346,2.26956844329834,3.614739179611206,2.8752665519714355,3.728060722351074
1696179796.6056373,2.2694106101989746,3.6163976192474365,2.8748714923858643,3.727665901184082
1696179796.6400106,2.2694895267486572,3.616476535797119,2.8752665519714355,3.728297710418701
1696179796.6738114,2.26956844329834,3.617424249649048,2.875108480453491,3.7279818058013916
1696179796.7076771,2.2694895267486572,3.617582082748413,2.8750295639038086,3.727902889251709
1696179796.7459958,2.2694895267486572,3.6146602630615234,2.875187397003174,3.7278239727020264
1696179796.7839582,2.26956844329834,3.6146602630615234,2.875345468521118,3.72727108001709
1696179796.8209968,2.2696473598480225,3.614976167678833,2.875187397003174,3.7277448177337646
1696179796.857074,2.26956844329834,3.6148972511291504,2.874950647354126,3.7278239727020264
1696179796.89208,2.269726276397705,3.615212917327881,2.874950647354126,3.728139638900757
1696179796.9270644,2.26956844329834,3.614502191543579,2.8752665519714355,3.7279818058013916
1696179796.9610348,2.2694895267486572,3.6166343688964844,2.875108480453491,3.727902889251709
1696179796.9944131,2.2694895267486572,3.6158447265625,2.875108480453491,3.728297710418701
1696179797.0270927,2.26956844329834,3.6160027980804443,2.8752665519714355,3.7286925315856934
1696179797.0597394,2.269726276397705,3.6163976192474365,2.875187397003174,3.727902889251709
1696179797.10111,2.26956844329834,3.6178979873657227,2.875108480453491,3.7286136150360107
1696179797.1389585,2.26956844329834,3.6181349754333496,2.875108480453491,3.728139638900757
1696179797.1757426,2.26956844329834,3.6190035343170166,2.8750295639038086,3.728534698486328
1696179797.2106018,2.2696473598480225,3.6192405223846436,2.875187397003174,3.7279818058013916
1696179797.2453225,2.269331455230713,3.619556427001953,2.875108480453491,3.7278239727020264
1696179797.2797446,2.26956844329834,3.618687629699707,2.875187397003174,3.727665901184082
1696179797.313617,2.269726276397705,3.618924617767334,2.875187397003174,3.728060722351074
1696179797.3471634,2.269726276397705,3.619319438934326,2.875424385070801,3.728139638900757
1696179797.379978,2.2694895267486572,3.619398355484009,2.875187397003174,3.727902889251709
1696179797.4158344,2.2696473598480225,3.620187997817993,2.875187397003174,3.728297710418701
1696179797.4592633,2.2696473598480225,3.620030164718628,2.8752665519714355,3.728376626968384
1696179797.495782,2.2694895267486572,3.619556427001953,2.8752665519714355,3.727902889251709
1696179797.5302978,2.269726276397705,3.6199512481689453,2.8750295639038086,3.728297710418701
1696179797.565189,2.2696473598480225,3.6210567951202393,2.875108480453491,3.7286136150360107
1696179797.5992424,2.2694895267486572,3.6205039024353027,2.874950647354126,3.7284555435180664
1696179797.6326988,2.26956844329834,3.6212146282196045,2.875345468521118,3.728060722351074
1696179797.665022,2.26956844329834,3.6219253540039062,2.875108480453491,3.729640245437622
1696179797.7020674,2.2694895267486572,3.6214516162872314,2.875345468521118,3.728376626968384
1696179797.7402117,2.269805431365967,3.621372699737549,2.875424385070801,3.728297710418701
1696179797.777907,2.26956844329834,3.621767520904541,2.875345468521118,3.728376626968384
1696179797.8201017,2.26956844329834,3.619556427001953,2.875424385070801,3.728139638900757
1696179797.8535206,2.2696473598480225,3.6210567951202393,2.875345468521118,3.7286136150360107
1696179797.8868022,2.2696473598480225,3.6205039024353027,2.8750295639038086,3.7282187938690186
1696179797.9230745,2.269726276397705,3.6194772720336914,2.875424385070801,3.7282187938690186
1696179797.9614837,2.26956844329834,3.6198723316192627,2.874950647354126,3.727428913116455
1696179797.9991734,2.26956844329834,3.6192405223846436,2.875108480453491,3.7271921634674072
1696179798.0365207,2.2696473598480225,3.6205830574035645,2.874950647354126,3.727665901184082
1696179798.0713015,2.2694895267486572,3.6212146282196045,2.875187397003174,3.727508068084717
1696179798.1054132,2.269726276397705,3.621530532836914,2.874950647354126,3.728297710418701
1696179798.1402547,2.2696473598480225,3.6216094493865967,2.875187397003174,3.728297710418701
1696179798.181414,2.2694895267486572,3.623978614807129,2.8752665519714355,3.728534698486328
1696179798.2136393,2.2696473598480225,3.6229519844055176,2.8748714923858643,3.727665901184082
1696179798.2498858,2.26956844329834,3.624215602874756,2.874950647354126,3.7278239727020264
1696179798.2885427,2.2694895267486572,3.622162342071533,2.8750295639038086,3.727902889251709
1696179798.3267698,2.2696473598480225,3.6225571632385254,2.8752665519714355,3.7277448177337646
1696179798.364105,2.2696473598480225,3.625084161758423,2.875345468521118,3.728060722351074
1696179798.399088,2.2694895267486572,3.623741626739502,2.875187397003174,3.7286136150360107
1696179798.433368,2.2694895267486572,3.623978614807129,2.875108480453491,3.7271921634674072
1696179798.4680245,2.26956844329834,3.6245315074920654,2.875108480453491,3.727428913116455
1696179798.5017223,2.2694895267486572,3.6233468055725098,2.8748714923858643,3.7268762588500977
1696179798.540904,2.26956844329834,3.6229519844055176,2.8752665519714355,3.727902889251709
1696179798.579242,2.2694895267486572,3.6235837936401367,2.875187397003174,3.7279818058013916
1696179798.6168413,2.26956844329834,3.6234259605407715,2.875345468521118,3.7278239727020264
1696179798.652606,2.26956844329834,3.6234259605407715,2.8752665519714355,3.7284555435180664
1696179798.688773,2.2696473598480225,3.624373435974121,2.875345468521118,3.7282187938690186
1696179798.7226844,2.2694895267486572,3.6241366863250732,2.875345468521118,3.7288506031036377
1696179798.7563071,2.26956844329834,3.624610424041748,2.8747925758361816,3.7284555435180664
1696179798.7895834,2.26956844329834,3.626110792160034,2.8750295639038086,3.7282187938690186
1696179798.8267276,2.2696473598480225,3.62729549407959,2.875187397003174,3.728060722351074
1696179798.866029,2.269726276397705,3.6269004344940186,2.875187397003174,3.7275869846343994
1696179798.9097319,2.26956844329834,3.6262688636779785,2.875424385070801,3.7277448177337646
1696179798.9448156,2.2694106101989746,3.6260318756103516,2.874950647354126,3.727902889251709
1696179798.978552,2.26956844329834,3.626110792160034,2.8752665519714355,3.728060722351074
1696179799.012289,2.2694106101989746,3.626189708709717,2.8752665519714355,3.7277448177337646
1696179799.0495255,2.2696473598480225,3.6271374225616455,2.875424385070801,3.727428913116455
1696179799.0887504,2.2694895267486572,3.625478982925415,2.875187397003174,3.7277448177337646
1696179799.1269996,2.26956844329834,3.6250052452087402,2.875424385070801,3.7269551753997803
1696179799.1629255,2.26956844329834,3.6260318756103516,2.875108480453491,3.727508068084717
1696179799.1992106,2.269331455230713,3.6278481483459473,2.8752665519714355,3.7273499965667725
1696179799.2337177,2.2694895267486572,3.6278481483459473,2.875187397003174,3.72727108001709
1696179799.2731702,2.26956844329834,3.628321886062622,2.8755033016204834,3.7277448177337646
1696179799.3121157,2.26956844329834,3.627453327178955,2.875187397003174,3.7282187938690186
1696179799.3505611,2.2696473598480225,3.6269795894622803,2.875108480453491,3.7284555435180664
1696179799.3854833,2.2694895267486572,3.6267426013946533,2.875187397003174,3.7279818058013916
1696179799.4208143,2.2696473598480225,3.628085136413574,2.875424385070801,3.7277448177337646
1696179799.4547677,2.2694895267486572,3.628401041030884,2.8752665519714355,3.728060722351074
1696179799.4890192,2.2694895267486572,3.6288747787475586,2.875424385070801,3.7268762588500977
1696179799.5230937,2.2696473598480225,3.6288747787475586,2.875424385070801,3.7273499965667725
1696179799.5609167,2.26956844329834,3.626584768295288,2.875582218170166,3.7275869846343994
1696179799.6003053,2.2696473598480225,3.6269004344940186,2.8752665519714355,3.7273499965667725
1696179799.6443846,2.2694895267486572,3.627690315246582,2.8752665519714355,3.727665901184082
1696179799.6781597,2.2694106101989746,3.628558874130249,2.875187397003174,3.728060722351074
1696179799.7158418,2.26956844329834,3.6295855045318604,2.875345468521118,3.7275869846343994
1696179799.755317,2.2696473598480225,3.6295855045318604,2.875187397003174,3.7278239727020264
1696179799.7931037,2.2696473598480225,3.629190683364868,2.875345468521118,3.728060722351074
1696179799.8292367,2.26956844329834,3.6310858726501465,2.8752665519714355,3.728060722351074
1696179799.865378,2.2694895267486572,3.631875514984131,2.8750295639038086,3.728139638900757
1696179799.898754,2.2694895267486572,3.629269599914551,2.875187397003174,3.728297710418701
1696179799.9368854,2.2694895267486572,3.630296230316162,2.8752665519714355,3.7289295196533203
1696179799.9763865,2.2696473598480225,3.6293485164642334,2.875187397003174,3.7279818058013916
1696179800.0218542,2.269726276397705,3.630059242248535,2.875108480453491,3.727902889251709
1696179800.055434,2.2694895267486572,3.630138397216797,2.875187397003174,3.728297710418701
1696179800.0942378,2.26956844329834,3.630059242248535,2.8752665519714355,3.7273499965667725
1696179800.1336036,2.269726276397705,3.630533218383789,2.8752665519714355,3.727902889251709
1696179800.1717904,2.26956844329834,3.6309280395507812,2.8750295639038086,3.727508068084717
1696179800.2085547,2.26956844329834,3.6313228607177734,2.875187397003174,3.72727108001709
1696179800.2436516,2.2694106101989746,3.631875514984131,2.875108480453491,3.727508068084717
1696179800.2769377,2.2694895267486572,3.6314806938171387,2.8752665519714355,3.7275869846343994
1696179800.315401,2.2694106101989746,3.63250732421875,2.8752665519714355,3.7271921634674072
1696179800.3556738,2.2696473598480225,3.6317176818847656,2.875345468521118,3.727665901184082
1696179800.4001858,2.26956844329834,3.632033586502075,2.8752665519714355,3.7278239727020264
1696179800.4337265,2.2694106101989746,3.63250732421875,2.875108480453491,3.727508068084717
1696179800.4720783,2.26956844329834,3.632902145385742,2.875187397003174,3.7271921634674072
1696179800.5117862,2.26956844329834,3.6326653957366943,2.8755033016204834,3.727508068084717
1696179800.5498123,2.26956844329834,3.633139133453369,2.8752665519714355,3.728376626968384
1696179800.5870266,2.26956844329834,3.6334550380706787,2.8750295639038086,3.727508068084717
1696179800.621809,2.2694895267486572,3.6340079307556152,2.875187397003174,3.7277448177337646
1696179800.6554453,2.269331455230713,3.633139133453369,2.875187397003174,3.728060722351074
1696179800.6944494,2.26956844329834,3.6336920261383057,2.875108480453491,3.7286925315856934
1696179800.733993,2.26956844329834,3.633376121520996,2.875187397003174,3.7273499965667725
1696179800.7820086,2.269726276397705,3.6335339546203613,2.8752665519714355,3.7277448177337646
1696179800.8150659,2.2694106101989746,3.6341657638549805,2.8752665519714355,3.7271132469177246
1696179800.853642,2.2694106101989746,3.6339287757873535,2.8752665519714355,3.727034091949463
1696179800.893804,2.26956844329834,3.6339287757873535,2.875424385070801,3.7271921634674072
1696179800.9316194,2.26956844329834,3.6326653957366943,2.875187397003174,3.728060722351074
1696179800.9682736,2.26956844329834,3.63250732421875,2.875187397003174,3.727508068084717
1696179801.003008,2.26956844329834,3.632112503051758,2.8755033016204834,3.7271132469177246
1696179801.037522,2.2696473598480225,3.6326653957366943,2.875108480453491,3.728139638900757
1696179801.0760381,2.2696473598480225,3.632033586502075,2.875187397003174,3.7268762588500977
1696179801.1159515,2.26956844329834,3.6321914196014404,2.875108480453491,3.7273499965667725
1696179801.1613903,2.2694895267486572,3.6328232288360596,2.875108480453491,3.7266392707824707
1696179801.1958146,2.26956844329834,3.6324284076690674,2.875187397003174,3.7271921634674072
1696179801.235205,2.26956844329834,3.6339287757873535,2.875424385070801,3.7278239727020264
1696179801.2749336,2.2696473598480225,3.6341657638549805,2.875108480453491,3.727428913116455
1696179801.3126566,2.2696473598480225,3.6348764896392822,2.8750295639038086,3.7282187938690186
1696179801.3493848,2.2694106101989746,3.6350343227386475,2.8752665519714355,3.7278239727020264
1696179801.3840048,2.26956844329834,3.635824203491211,2.8750295639038086,3.727034091949463
1696179801.422773,2.2696473598480225,3.635192394256592,2.875424385070801,3.728060722351074
1696179801.462315,2.2694895267486572,3.6340079307556152,2.875108480453491,3.7278239727020264
1696179801.500298,2.26956844329834,3.6359031200408936,2.8748714923858643,3.727665901184082
1696179801.5443404,2.2694895267486572,3.635982036590576,2.875187397003174,3.7279818058013916
1696179801.5781097,2.2694895267486572,3.636692762374878,2.8748714923858643,3.727902889251709
1696179801.6133814,2.26956844329834,3.635982036590576,2.875187397003174,3.7278239727020264
1696179801.6541746,2.26956844329834,3.634955406188965,2.8750295639038086,3.727508068084717
1696179801.693041,2.2694895267486572,3.635350227355957,2.8750295639038086,3.728139638900757
1696179801.7300186,2.26956844329834,3.6347975730895996,2.8752665519714355,3.728139638900757
1696179801.7659705,2.269726276397705,3.635745048522949,2.8750295639038086,3.7278239727020264
